No errors
No warnings
183 ms
data source=metars
4538 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KACK 180753Z AUTO 27016G22KT 10SM OVC055 05/00 A2974 RMK AO2 SLP070 T00500000,KACK,2014-12-18T07:53:00Z,41.25,-70.07,5.0,0.0,270,16,22,10.0,29.740158,1007.0,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
KABY 180753Z 00000KT 10SM CLR 05/04 A3018 RMK AO2 SLP218 T00500039,KABY,2014-12-18T07:53:00Z,31.53,-84.2,5.0,3.9,0,0,,10.0,30.180119,1021.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
KABR 180753Z AUTO 15006KT 10SM OVC100 M08/M11 A3024 RMK AO2 SLP264 T10831111,KABR,2014-12-18T07:53:00Z,45.45,-98.42,-8.3,-11.1,150,6,,10.0,30.239174,1026.4,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,397.0
KAAF 180753Z AUTO 00000KT 10SM CLR 08/06 A3016 RMK AO2 SLP211 T00830056 TSNO $,KAAF,2014-12-18T07:53:00Z,29.73,-85.03,8.3,5.6,0,0,,10.0,30.159449,1021.1,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PHJR 180753Z 07004KT 10SM FEW042 23/18 A3017 RMK AO2 SLP223 T02280183,PHJR,2014-12-18T07:53:00Z,21.32,-158.07,22.8,18.3,70,4,,10.0,30.171259,1022.3,,,TRUE,,,,,,,FEW,4200,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
PHLI 180753Z 06016KT 10SM FEW018 24/20 A3020 RMK AO2 SLP225 T02440200,PHLI,2014-12-18T07:53:00Z,21.97,-159.33,24.4,20.0,60,16,,10.0,30.200787,1022.5,,,TRUE,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
PHKO 180753Z 12006KT CLR 24/18 A3012 RMK AO2 SLP199 T02390183 $,PHKO,2014-12-18T07:53:00Z,19.73,-156.05,23.9,18.3,120,6,,,30.121063,1019.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,27.0
PHTO 180753Z 23004KT 10SM FEW024 BKN038 OVC045 22/20 A3017 RMK AO2 SLP216 T02220200 $,PHTO,2014-12-18T07:53:00Z,19.72,-155.05,22.2,20.0,230,4,,10.0,30.171259,1021.6,,,TRUE,TRUE,,,,,,FEW,2400,BKN,3800,OVC,4500,,,VFR,,,,,,,,,,,,METAR,12.0
PHNL 180753Z 06010KT 10SM FEW033 SCT041 24/19 A3016 RMK AO2 SLP211 T02440189,PHNL,2014-12-18T07:53:00Z,21.33,-157.92,24.4,18.9,60,10,,10.0,30.159449,1021.1,,,TRUE,,,,,,,FEW,3300,SCT,4100,,,,,VFR,,,,,,,,,,,,METAR,4.0
PTTP 180753Z 09008KT 15SM SCT018 OVC300 28/25 A2984 RMK SLP105 T02820248,PTTP,2014-12-18T07:53:00Z,6.97,158.22,28.2,24.8,90,8,,15.0,29.840551,1010.5,,,,,,,,,,SCT,1800,OVC,30000,,,,,VFR,,,,,,,,,,,,METAR,2.0
PAOM 180753Z 08011KT 10SM OVC023 M03/M04 A2960 RMK AO2 SLP023 T10281039,PAOM,2014-12-18T07:53:00Z,64.5,-165.43,-2.8,-3.9,80,11,,10.0,29.601377,1002.3,,,TRUE,,,,,,,OVC,2300,,,,,,,MVFR,,,,,,,,,,,,METAR,11.0
CYFB 180753Z 33009G15KT 15SM OVC048 M12/M16 A2963 RMK SC8 SLP036,CYFB,2014-12-18T07:53:00Z,63.75,-68.55,-12.0,-16.0,330,9,15,15.0,29.630905,1003.6,,,,,,,,,,OVC,4800,,,,,,,VFR,,,,,,,,,,,,SPECI,34.0
KRND 180753Z AUTO 05004KT 2 1/2SM R14L/3500FT BR OVC003 14/13 A3006 RMK AO2 VIS 2 1/2V3,KRND,2014-12-18T07:53:00Z,29.52,-98.27,14.0,13.0,50,4,,2.5,30.059055,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,SPECI,232.0
KCTY 180753Z AUTO 00000KT 03/02 A3015 RMK AO1 SLP208 T00280017,KCTY,2014-12-18T07:53:00Z,29.63,-83.1,2.8,1.7,0,0,,,30.15059,1020.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,13.0
KP68 180753Z AUTO 17004KT M02/M03 A3005 RMK AO1 SLP169 T10171033 400441083,KP68,2014-12-18T07:53:00Z,39.6,-116.0,-1.7,-3.3,170,4,,,30.050198,1016.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,4.4,-8.3,,,,,,,METAR,1809.0
MMMD 180753Z 11005KT 7SM SKC 17/15 A3009,MMMD,2014-12-18T07:53:00Z,20.95,-89.65,17.0,15.0,110,5,,7.0,30.088583,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
KLOR 180753Z AUTO 00000KT 5SM BR CLR 05/03 A3016 RMK AO2 SLP213 T00500033 TSNO $,KLOR,2014-12-18T07:53:00Z,31.35,-85.75,5.0,3.3,0,0,,5.0,30.159449,1021.3,,TRUE,TRUE,TRUE,,TRUE,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,74.0
KCQC 180753Z AUTO 28017KT 10SM CLR M03/M04 A3002 RMK AO2 SLP171 T10331044,KCQC,2014-12-18T07:53:00Z,35.0,-105.67,-3.3,-4.4,280,17,,10.0,30.02067,1017.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2160.0
KNUI 180753Z AUTO 30008KT 10SM CLR 03/M06 A3008 RMK AO2 SLP186 T00281056,KNUI,2014-12-18T07:53:00Z,38.15,-76.43,2.8,-5.6,300,8,,10.0,30.079725,1018.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KOQT 180753Z AUTO 00000KT 10SM CLR M01/M02 A3023 RMK AO2 SLP247 T10061022,KOQT,2014-12-18T07:53:00Z,36.02,-84.23,-0.6,-2.2,0,0,,10.0,30.230314,1024.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,277.0
KP92 180753Z AUTO 11003KT 12/09 A3015 RMK AO1 SLP209 T01220089,KP92,2014-12-18T07:53:00Z,29.57,-91.53,12.2,8.9,110,3,,,30.15059,1020.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
KNIP 180753Z 00000KT 10SM FEW250 10/06 A3015 RMK AO2 SLP204 T01000056,KNIP,2014-12-18T07:53:00Z,30.22,-81.67,10.0,5.6,0,0,,10.0,30.15059,1020.4,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KGRI 180753Z AUTO 11004KT 1 1/4SM -SN BR OVC019 M05/M06 A3018 RMK AO2 SLP249 P0002 T10501061,KGRI,2014-12-18T07:53:00Z,40.97,-98.32,-5.0,-6.1,110,4,,1.25,30.180119,1024.9,,TRUE,TRUE,,,,,,-SN BR,OVC,1900,,,,,,,IFR,,,,,,0.02,,,,,,METAR,561.0
KADC 180753Z AUTO 00000KT 10SM SCT020 M17/M18 A3028 RMK AO2,KADC,2014-12-18T07:53:00Z,46.45,-95.22,-17.0,-18.0,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,418.0
KODO 180753Z AUTO 25005KT 10SM CLR 07/02 A3008 RMK AO2 SLP163 T00670017 $,KODO,2014-12-18T07:53:00Z,31.92,-102.4,6.7,1.7,250,5,,10.0,30.079725,1016.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,902.0
KOGB 180753Z AUTO 00000KT 5SM BR CLR 02/01 A3009 RMK AO2 SLP190 T00220011,KOGB,2014-12-18T07:53:00Z,33.47,-80.85,2.2,1.1,0,0,,5.0,30.088583,1019.0,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,59.0
KOLF 180753Z AUTO 07005KT 10SM OVC013 M05/M08 A3000 RMK AO2 SLP190 T10501078,KOLF,2014-12-18T07:53:00Z,48.1,-105.58,-5.0,-7.8,70,5,,10.0,30.0,1019.0,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,604.0
KOJC 180753Z AUTO 07004KT 2 1/2SM -SN BR OVC020 M02/M03 A3021 RMK AO2 SLP242 P0002 T10221028,KOJC,2014-12-18T07:53:00Z,38.85,-94.73,-2.2,-2.8,70,4,,2.5,30.209646,1024.2,,TRUE,TRUE,,,,,,-SN BR,OVC,2000,,,,,,,IFR,,,,,,0.02,,,,,,METAR,326.0
KOGD 180753Z AUTO 18007KT 10SM CLR M01/M03 A3006 RMK AO2 SLP181 T10061033 TSNO,KOGD,2014-12-18T07:53:00Z,41.2,-112.02,-0.6,-3.3,180,7,,10.0,30.059055,1018.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1353.0
KOPF 180753Z AUTO 29005KT 10SM OVC049 16/13 A3015 RMK AO2 SLP209 T01610133,KOPF,2014-12-18T07:53:00Z,25.92,-80.28,16.1,13.3,290,5,,10.0,30.15059,1020.9,,TRUE,TRUE,,,,,,,OVC,4900,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
KONT 180753Z 03004KT 10SM SCT038 BKN110 11/06 A3011 RMK AO2 SLP196 T01110061 401560100,KONT,2014-12-18T07:53:00Z,34.05,-117.58,11.1,6.1,30,4,,10.0,30.109253,1019.6,,,TRUE,,,,,,,SCT,3800,BKN,11000,,,,,VFR,,,,15.6,10.0,,,,,,,METAR,274.0
KONO 180753Z AUTO 26004KT 7SM BKN065 OVC090 02/01 A3006 RMK AO2 SLP195 T00220006,KONO,2014-12-18T07:53:00Z,44.02,-117.02,2.2,0.6,260,4,,7.0,30.059055,1019.5,,TRUE,TRUE,,,,,,,BKN,6500,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,667.0
KOMK 180753Z AUTO 13003KT 1 1/2SM -RA BR FEW014 OVC024 01/00 A2998 RMK AO2 RAE31B47 SLP164 P0000 T00060000 400060000,KOMK,2014-12-18T07:53:00Z,48.47,-119.52,0.6,0.0,130,3,,1.5,29.97933,1016.4,,TRUE,TRUE,,,,,,-RA BR,FEW,1400,OVC,2400,,,,,IFR,,,,0.6,,0.0050,,,,,,METAR,395.0
KSEA 180753Z 18003KT 2SM BR SCT003 BKN012 OVC036 07/06 A2993 RMK AO2 SFC VIS 4 RAB09E40 SLP142 P0001 T00720061 400890061 $,KSEA,2014-12-18T07:53:00Z,47.45,-122.32,7.2,6.1,180,3,,2.0,29.929134,1014.2,,,TRUE,TRUE,,,,,BR,SCT,300,BKN,1200,OVC,3600,,,IFR,,,,8.9,6.1,0.01,,,,,,METAR,136.0
KSDM 180753Z AUTO 14003KT 10SM FEW055 09/07 A3013 RMK AO2 SLP201 T00940067 401780094 $,KSDM,2014-12-18T07:53:00Z,32.58,-117.0,9.4,6.7,140,3,,10.0,30.129921,1020.1,,TRUE,TRUE,TRUE,,,,,,FEW,5500,,,,,,,VFR,,,,17.8,9.4,,,,,,,METAR,159.0
KSDL 180753Z 00000KT 10SM BKN014 BKN024 BKN028 11/08 A3013 RMK AO2 SLP194 T01060083,KSDL,2014-12-18T07:53:00Z,33.62,-111.92,10.6,8.3,0,0,,10.0,30.129921,1019.4,,,TRUE,,,,,,,BKN,1400,BKN,2400,BKN,2800,,,MVFR,,,,,,,,,,,,METAR,447.0
KSBM 180753Z AUTO 31008KT 10SM OVC020 M04/M08 A3025 RMK AO2 SLP256 T10441083,KSBM,2014-12-18T07:53:00Z,43.78,-87.85,-4.4,-8.3,310,8,,10.0,30.250984,1025.6,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,232.0
KSBA 180753Z AUTO 00000KT 10SM BKN080 OVC110 10/06 A3010 RMK AO2 SLP193 T01000061 401830083,KSBA,2014-12-18T07:53:00Z,34.43,-119.85,10.0,6.1,0,0,,10.0,30.100393,1019.3,,TRUE,TRUE,,,,,,,BKN,8000,OVC,11000,,,,,VFR,,,,18.3,8.3,,,,,,,METAR,3.0
KSAV 180753Z AUTO 26003KT 10SM CLR 06/03 A3014 RMK AO2 SLP204 T00610028 TSNO,KSAV,2014-12-18T07:53:00Z,32.12,-81.2,6.1,2.8,260,3,,10.0,30.138779,1020.4,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
KSAF 180753Z AUTO 26007KT 10SM CLR M01/M03 A3006 RMK AO2 SLP175 T10111028,KSAF,2014-12-18T07:53:00Z,35.62,-106.1,-1.1,-2.8,260,7,,10.0,30.059055,1017.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1930.0
KOVS 180753Z AUTO 00000KT 10SM CLR M11/M12 A3031 RMK AO2 SLP277 I1000 T11061122,KOVS,2014-12-18T07:53:00Z,43.15,-90.68,-10.6,-12.2,0,0,,10.0,30.31004,1027.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,202.0
KOVE 180753Z AUTO 09005KT 8SM -RA SCT016 BKN034 OVC045 10/08 A3013 RMK AO2 SLP205 P0001 T01000083 401220100,KOVE,2014-12-18T07:53:00Z,39.5,-121.62,10.0,8.3,90,5,,8.0,30.129921,1020.5,,TRUE,TRUE,,,,,,-RA,SCT,1600,BKN,3400,OVC,4500,,,VFR,,,,12.2,10.0,0.01,,,,,,METAR,58.0
KOSU 180753Z AUTO 30005KT 10SM OVC025 M03/M07 A3024 RMK AO2 SLP251 T10281072,KOSU,2014-12-18T07:53:00Z,40.08,-83.08,-2.8,-7.2,300,5,,10.0,30.239174,1025.1,,TRUE,TRUE,,,,,,,OVC,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,280.0
KOSH 180753Z 31008KT 10SM OVC019 M05/M08 A3026 RMK AO2 SLP266 T10501083,KOSH,2014-12-18T07:53:00Z,43.97,-88.55,-5.0,-8.3,310,8,,10.0,30.259842,1026.6,,,TRUE,,,,,,,OVC,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,248.0
KORL 180753Z AUTO 28005KT 10SM CLR 11/08 A3014 RMK AO2 SLP209 T01060078,KORL,2014-12-18T07:53:00Z,28.55,-81.33,10.6,7.8,280,5,,10.0,30.138779,1020.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
KORB 180753Z AUTO 00000KT 10SM CLR M20/M22 A3028 RMK AO2,KORB,2014-12-18T07:53:00Z,48.02,-92.87,-20.0,-22.0,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,397.0
KSEG 180753Z AUTO 27009G18KT 10SM SCT045 OVC055 02/M07 A3006 RMK AO2 SLP181 T00171072,KSEG,2014-12-18T07:53:00Z,40.82,-76.87,1.7,-7.2,270,9,18,10.0,30.059055,1018.1,,TRUE,TRUE,,,,,,,SCT,4500,OVC,5500,,,,,VFR,,,,,,,,,,,,METAR,134.0
KSFB 180753Z AUTO 30003KT 10SM CLR 08/07 A3014 RMK AO2 SLP206 T00830067,KSFB,2014-12-18T07:53:00Z,28.77,-81.22,8.3,6.7,300,3,,10.0,30.138779,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
KSHN 180753Z AUTO 00000KT 1 3/4SM BR SCT003 OVC012 07/06 A2991 RMK AO2 RAB35E50 SLP131 P0001 T00670061 400780028,KSHN,2014-12-18T07:53:00Z,47.23,-123.13,6.7,6.1,0,0,,1.75,29.911417,1013.1,,TRUE,TRUE,,,,,,BR,SCT,300,OVC,1200,,,,,IFR,,,,7.8,2.8,0.01,,,,,,METAR,82.0
KSGR 180753Z AUTO 08004KT 10SM SCT015 BKN026 BKN038 16/15 A3007 RMK AO2 CIG 021V034 SLP182 T01610150,KSGR,2014-12-18T07:53:00Z,29.62,-95.65,16.1,15.0,80,4,,10.0,30.070866,1018.2,,TRUE,TRUE,,,,,,,SCT,1500,BKN,2600,BKN,3800,,,MVFR,,,,,,,,,,,,METAR,2.0
KSFF 180753Z AUTO 06003KT 10SM FEW006 OVC039 03/01 A2997 RMK AO2 SLP160 T00280006 400500000,KSFF,2014-12-18T07:53:00Z,47.68,-117.32,2.8,0.6,60,3,,10.0,29.970472,1016.0,,TRUE,TRUE,,,,,,,FEW,600,OVC,3900,,,,,VFR,,,,5.0,,,,,,,,METAR,609.0
KSJC 180753Z 12012KT 10SM FEW049 BKN060 OVC080 11/08 A3007 RMK AO2 RAE04B22E41 SLP181 P0000 T01060083 401440072,KSJC,2014-12-18T07:53:00Z,37.37,-121.92,10.6,8.3,120,12,,10.0,30.070866,1018.1,,,TRUE,,,,,,,FEW,4900,BKN,6000,OVC,8000,,,VFR,,,,14.4,7.2,0.0050,,,,,,METAR,24.0
KSLC 180753Z 15004KT 8SM SCT080 01/M01 A3006 RMK AO2 SLP182 T00111006 $,KSLC,2014-12-18T07:53:00Z,40.77,-111.97,1.1,-0.6,150,4,,8.0,30.059055,1018.2,,,TRUE,TRUE,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,1286.0
KSLN 180753Z 03004KT 1 1/4SM -SN BR BKN006 OVC012 M02/M03 A3018 RMK AO2 SLP231 P0000 T10171028,KSLN,2014-12-18T07:53:00Z,38.78,-97.65,-1.7,-2.8,30,4,,1.25,30.180119,1023.1,,,TRUE,,,,,,-SN BR,BKN,600,OVC,1200,,,,,IFR,,,,,,0.0050,,,,,,METAR,385.0
KSSI 180753Z AUTO 28003KT 10SM CLR 08/06 A3013 RMK AO2 SLP201 T00780056,KSSI,2014-12-18T07:53:00Z,31.15,-81.38,7.8,5.6,280,3,,10.0,30.129921,1020.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KSSF 180753Z AUTO 07004KT 6SM BR OVC007 16/13 A3004 RMK AO2 SLP172 T01560133,KSSF,2014-12-18T07:53:00Z,29.33,-98.47,15.6,13.3,70,4,,6.0,30.041338,1017.2,,TRUE,TRUE,,,,,,BR,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,176.0
KSRQ 180753Z AUTO 13003KT 9SM CLR 09/09 A3014 RMK AO2 SLP205 T00940089,KSRQ,2014-12-18T07:53:00Z,27.4,-82.57,9.4,8.9,130,3,,9.0,30.138779,1020.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
KSPW 180753Z AUTO 06005KT 10SM OVC075 M09/M12 A3028 RMK AO2 SLP275 T10941117 TSNO,KSPW,2014-12-18T07:53:00Z,43.17,-95.22,-9.4,-11.7,60,5,,10.0,30.280512,1027.5,,TRUE,TRUE,,,TRUE,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,403.0
KSPG 180753Z AUTO 34003KT 10SM CLR 14/12 A3014 RMK AO2 SLP206 T01390117,KSPG,2014-12-18T07:53:00Z,27.77,-82.63,13.9,11.7,340,3,,10.0,30.138779,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KSPB 180753Z AUTO 15003KT 10SM OVC016 07/06 A2997 RMK AO2 SLP149 T00720061 400830022,KSPB,2014-12-18T07:53:00Z,45.77,-122.87,7.2,6.1,150,3,,10.0,29.970472,1014.9,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,8.3,2.2,,,,,,,METAR,14.0
KSNY 180753Z AUTO 21007KT 1SM BR VV001 M08/M09 A2998 RMK AO2 SLP204 I1000 T10831094,KSNY,2014-12-18T07:53:00Z,41.1,-102.98,-8.3,-9.4,210,7,,1.0,29.97933,1020.4,,TRUE,TRUE,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,1307.0
KSNS 180753Z 11015KT 10SM OVC042 12/09 A3007 RMK AO2 RAB25E43 SLP191 P0000 T01170089 401500083,KSNS,2014-12-18T07:53:00Z,36.67,-121.6,11.7,8.9,110,15,,10.0,30.070866,1019.1,,,TRUE,,,,,,,OVC,4200,,,,,,,VFR,,,,15.0,8.3,0.0050,,,,,,METAR,30.0
KSNA 180753Z AUTO 00000KT 10SM CLR 13/08 A3011 RMK AO2 SLP196 T01330078 401890128 TSNO,KSNA,2014-12-18T07:53:00Z,33.67,-117.87,13.3,7.8,0,0,,10.0,30.109253,1019.6,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,18.9,12.8,,,,,,,METAR,16.0
KSMQ 180753Z AUTO 29009G17KT 10SM FEW044 OVC075 04/M04 A2993 RMK AO2 SLP136 T00391044,KSMQ,2014-12-18T07:53:00Z,40.62,-74.67,3.9,-4.4,290,9,17,10.0,29.929134,1013.6,,TRUE,TRUE,,,,,,,FEW,4400,OVC,7500,,,,,VFR,,,,,,,,,,,,METAR,30.0
PATK 180753Z AUTO 36006KT 10SM BKN120 M02/M07 A2961 RMK AO2 SLP032 T10221072 TSNO,PATK,2014-12-18T07:53:00Z,62.3,-150.1,-2.2,-7.2,360,6,,10.0,29.610237,1003.2,,TRUE,TRUE,,,TRUE,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
PASO 180753Z AUTO 00000KT 10SM BKN060 OVC070 M01/M01 A2949 RMK AO2 SLP987 T10111011 TSNO,PASO,2014-12-18T07:53:00Z,59.45,-151.7,-1.1,-1.1,0,0,,10.0,29.489174,998.7,,TRUE,TRUE,,,TRUE,,,,BKN,6000,OVC,7000,,,,,VFR,,,,,,,,,,,,METAR,9.0
PASN 180753Z AUTO 18013KT 10SM CLR 01/M01 A2928 RMK AO2 SLP917 T00111006 TSNO $,PASN,2014-12-18T07:53:00Z,57.15,-170.22,1.1,-0.6,180,13,,10.0,29.279528,991.7,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
PASI 180753Z 10007G18KT 10SM OVC055 06/M02 A2956 RMK AO2 SLP009 T00611017,PASI,2014-12-18T07:53:00Z,57.07,-135.35,6.1,-1.7,100,7,18,10.0,29.56004,1000.9,,,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PASC 180753Z 04009KT 10SM CLR M24/M27 A2988 RMK AO2 SLP122 T12391272,PASC,2014-12-18T07:53:00Z,70.2,-148.47,-23.9,-27.2,40,9,,10.0,29.878937,1012.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
KSTC 180753Z AUTO 00000KT 10SM CLR M12/M14 A3032 RMK AO2 SLP297 T11171144,KSTC,2014-12-18T07:53:00Z,45.55,-94.05,-11.7,-14.4,0,0,,10.0,30.318897,1029.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,314.0
PATO 180753Z AUTO 15012G21KT 130V190 9SM -RA OVC028 02/01 A2959 RMK AO2 SLP022 P0004 T00220011 TSNO,PATO,2014-12-18T07:53:00Z,60.78,-148.85,2.2,1.1,150,12,21,9.0,29.589567,1002.2,,TRUE,TRUE,,,TRUE,,,-RA,OVC,2800,,,,,,,MVFR,,,,,,0.04,,,,,,METAR,31.0
PAVL 180753Z AUTO 16012KT 10SM OVC007 M06/M07 A2964 RMK AO2 SLP037 T10561067 TSNO $,PAVL,2014-12-18T07:53:00Z,67.73,-164.55,-5.6,-6.7,160,12,,10.0,29.639763,1003.7,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,3.0
PAWD 180753Z AUTO 27004KT 10SM FEW060 00/M01 A2955 RMK AO2 SLP007 T00001011 TSNO,PAWD,2014-12-18T07:53:00Z,60.12,-149.42,0.0,-1.1,270,4,,10.0,29.551182,1000.7,,TRUE,TRUE,,,TRUE,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
KSMF 180753Z 09003KT 10SM OVC060 11/09 A3011 RMK AO2 RAB27E48 SLP194 P0000 T01060089 401330089 $,KSMF,2014-12-18T07:53:00Z,38.7,-121.6,10.6,8.9,90,3,,10.0,30.109253,1019.4,,,TRUE,TRUE,,,,,,OVC,6000,,,,,,,VFR,,,,13.3,8.9,0.0050,,,,,,METAR,6.0
PAYA 180753Z AUTO 02004KT 10SM CLR M01/M02 A2959 RMK AO2 SLP021 I1001 T10111022 TSNO,PAYA,2014-12-18T07:53:00Z,59.52,-139.67,-1.1,-2.2,20,4,,10.0,29.589567,1002.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KPTK 180753Z AUTO 29010KT 10SM OVC016 M02/M06 A3014 RMK AO2 SLP219 T10221061 $,KPTK,2014-12-18T07:53:00Z,42.67,-83.42,-2.2,-6.1,290,10,,10.0,30.138779,1021.9,,TRUE,TRUE,TRUE,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,299.0
KPUB 180753Z AUTO 30005KT 7SM OVC060 M04/M05 A3001 RMK AO2 SLP189 T10441050,KPUB,2014-12-18T07:53:00Z,38.28,-104.5,-4.4,-5.0,300,5,,7.0,30.008858,1018.9,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,1420.0
KPUC 180753Z AUTO 01005KT 10SM CLR M04/M07 A3005 RMK AO2 SLP210 T10391072,KPUC,2014-12-18T07:53:00Z,39.62,-110.75,-3.9,-7.2,10,5,,10.0,30.050198,1021.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2091.0
KRAC 180753Z AUTO 26005KT 10SM CLR M07/M11 A3029 RMK AO2 SLP270 T10721106,KRAC,2014-12-18T07:53:00Z,42.77,-87.82,-7.2,-10.6,260,5,,10.0,30.28937,1027.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,203.0
KPWA 180753Z AUTO 16005KT 2SM BR OVC004 04/03 A3011 RMK AO2 SLP201 T00390028,KPWA,2014-12-18T07:53:00Z,35.53,-97.65,3.9,2.8,160,5,,2.0,30.109253,1020.1,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,397.0
KPUW 180753Z AUTO 00000KT 10SM BKN037 OVC048 03/01 A2997 RMK AO2 SLP164 T00330011 400560006,KPUW,2014-12-18T07:53:00Z,46.75,-117.12,3.3,1.1,0,0,,10.0,29.970472,1016.4,,TRUE,TRUE,,,,,,,BKN,3700,OVC,4800,,,,,VFR,,,,5.6,0.6,,,,,,,METAR,773.0
